return_id,order_id,return_date,return_reason,refund_amount
R0012544,O00290942,2026-04-01,Customer Changed Mind,144.59
R0012545,O00151890,2026-02-01,Wrong Item,176.42
R0012546,O00067461,2025-12-23,Wrong Item,418.4
R0012547,O00337268,2025-10-05,Late Delivery,65.08
R0012548,O00412328,2026-05-01,Customer Changed Mind,154.8
R0012549,O00276668,2026-01-21,Customer Changed Mind,124.62
R0012550,O00477767,2026-08-14,Late Delivery,120.05
R0012551,O00338216,2026-04-08,Late Delivery,89.63
R0012552,O00450696,2026-02-23,Wrong Item,425.83
R0012553,O00362849,2026-03-06,Late Delivery,335.11
R0012554,O00437193,2026-04-15,Damaged Product,242.93
R0012555,O00401457,2025-12-29,Damaged Product,12.52
R0012556,O00176153,2026-07-22,Customer Changed Mind,486.75
R0012557,O00090315,2025-10-01,Customer Changed Mind,65.31
R0012558,O00295700,2026-02-28,Customer Changed Mind,317.6
R0012559,O00020001,2026-03-19,Late Delivery,203.88
R0012560,O00202867,2026-06-16,Customer Changed Mind,30.08
R0012561,O00006715,2026-01-07,Damaged Product,457.27
R0012562,O00003489,2026-02-03,Damaged Product,34.99
R0012563,O00038419,2026-07-17,Customer Changed Mind,228.02
R0012564,O00121764,2025-10-30,Wrong Item,61.25
R0012565,O00093661,2025-09-14,Wrong Item,482.03
R0012566,O00156082,2026-02-19,Wrong Item,105.56
R0012567,O00392946,2026-06-12,Damaged Product,134.79
R0012568,O00107595,2025-09-25,Wrong Item,334.4
R0012569,O00426957,2026-05-27,Late Delivery,257.99
R0012570,O00486980,2025-10-30,Damaged Product,370.71
R0012571,O00403917,2025-10-22,Late Delivery,124.39
R0012572,O00080676,2026-05-19,Damaged Product,478.16
R0012573,O00466879,2026-05-15,Late Delivery,362.44
R0012574,O00038797,2025-09-16,Damaged Product,410.19
R0012575,O00084714,2026-08-22,Wrong Item,297.33
R0012576,O00023348,2025-10-09,Late Delivery,176.65
R0012577,O00183195,2026-03-20,Damaged Product,405.99
R0012578,O00220792,2026-06-11,Customer Changed Mind,88.48
R0012579,O00409225,2026-06-04,Wrong Item,57.24
R0012580,O00442723,2026-05-11,Late Delivery,293.47
R0012581,O00127317,2025-12-16,Wrong Item,447.17
R0012582,O00494858,2026-05-18,Damaged Product,490.29
R0012583,O00127255,2026-01-13,Customer Changed Mind,137.15
R0012584,O00175980,2026-05-26,Wrong Item,401.86
R0012585,O00067027,2026-07-28,Wrong Item,425.0
R0012586,O00133405,2026-01-26,Customer Changed Mind,122.44
R0012587,O00113596,2026-03-29,Damaged Product,442.08
R0012588,O00238806,2026-01-04,Wrong Item,189.46
R0012589,O00374607,2026-05-09,Customer Changed Mind,450.94
R0012590,O00138210,2026-08-04,Late Delivery,150.38
R0012591,O00467559,2025-12-22,Damaged Product,63.6
R0012592,O00143029,2025-09-20,Damaged Product,352.25
R0012593,O00344021,2026-08-23,Wrong Item,353.96
R0012594,O00251431,2026-08-08,Damaged Product,451.42
R0012595,O00201755,2026-03-04,Wrong Item,191.33
R0012596,O00297983,2026-01-08,Damaged Product,196.1
R0012597,O00095374,2026-03-07,Customer Changed Mind,53.98
R0012598,O00425074,2025-08-31,Late Delivery,62.78
R0012599,O00083222,2025-09-11,Customer Changed Mind,21.73
R0012600,O00351704,2026-03-02,Customer Changed Mind,262.61
R0012601,O00041311,2026-03-31,Customer Changed Mind,491.68
R0012602,O00416760,2026-08-17,Wrong Item,273.25
R0012603,O00331400,2026-03-29,Wrong Item,405.3
R0012604,O00440208,2026-01-04,Late Delivery,343.11
R0012605,O00031667,2026-02-26,Damaged Product,71.99
R0012606,O00227133,2025-12-26,Late Delivery,43.42
R0012607,O00498971,2026-03-19,Late Delivery,11.17
R0012608,O00399209,2025-11-29,Damaged Product,465.8
R0012609,O00244315,2026-02-17,Wrong Item,120.26
R0012610,O00168664,2025-10-20,Wrong Item,350.8
R0012611,O00168608,2025-09-15,Customer Changed Mind,239.57
R0012612,O00218710,2026-01-13,Wrong Item,31.35
R0012613,O00050671,2026-07-05,Customer Changed Mind,465.32
R0012614,O00037941,2025-11-23,Customer Changed Mind,410.32
R0012615,O00307666,2025-10-18,Wrong Item,480.63
R0012616,O00044679,2026-01-28,Damaged Product,78.65
R0012617,O00362947,2025-12-05,Wrong Item,185.77
R0012618,O00305809,2026-04-13,Late Delivery,319.88
R0012619,O00388404,2026-07-26,Damaged Product,132.49
R0012620,O00040425,2025-10-02,Customer Changed Mind,318.1
R0012621,O00103328,2026-08-10,Customer Changed Mind,105.93
R0012622,O00347695,2026-05-04,Wrong Item,259.69
R0012623,O00284675,2026-04-27,Late Delivery,311.81
R0012624,O00460390,2025-10-09,Damaged Product,440.56
R0012625,O00343771,2025-09-08,Damaged Product,182.05
R0012626,O00474071,2026-07-22,Customer Changed Mind,120.3
R0012627,O00455381,2026-05-22,Damaged Product,114.32
R0012628,O00263001,2026-04-21,Wrong Item,185.39
R0012629,O00040959,2026-01-03,Wrong Item,18.99
R0012630,O00498687,2026-03-12,Late Delivery,164.62
R0012631,O00029041,2026-04-25,Customer Changed Mind,398.01
R0012632,O00117122,2025-12-04,Late Delivery,83.84
R0012633,O00165437,2025-11-21,Wrong Item,428.33
R0012634,O00297403,2026-07-05,Wrong Item,264.35
R0012635,O00214609,2026-04-23,Wrong Item,71.36
R0012636,O00412730,2025-10-22,Damaged Product,474.09
R0012637,O00065225,2025-12-15,Late Delivery,221.29
R0012638,O00423054,2026-08-10,Wrong Item,11.09
R0012639,O00401115,2026-03-01,Customer Changed Mind,111.06
R0012640,O00131294,2025-12-23,Customer Changed Mind,166.99
R0012641,O00226338,2025-10-03,Wrong Item,283.31
R0012642,O00436435,2025-12-28,Wrong Item,46.33
R0012643,O00129938,2026-06-12,Customer Changed Mind,439.91
R0012644,O00250683,2026-01-07,Damaged Product,165.1
R0012645,O00077342,2025-09-26,Late Delivery,94.17
R0012646,O00035155,2026-07-24,Damaged Product,56.86
R0012647,O00027254,2026-03-25,Wrong Item,427.86
R0012648,O00236970,2026-01-13,Late Delivery,56.83
R0012649,O00412072,2026-01-04,Customer Changed Mind,63.32
R0012650,O00376495,2025-11-02,Wrong Item,208.99
R0012651,O00386334,2026-04-24,Customer Changed Mind,340.64
R0012652,O00432101,2026-04-24,Wrong Item,215.1
R0012653,O00463829,2025-12-03,Late Delivery,304.27
R0012654,O00342081,2026-04-23,Customer Changed Mind,281.16
R0012655,O00327676,2025-10-26,Damaged Product,215.67
R0012656,O00062430,2026-06-19,Customer Changed Mind,258.35
R0012657,O00261371,2025-09-19,Wrong Item,328.98
R0012658,O00214203,2026-04-25,Customer Changed Mind,256.12
R0012659,O00492327,2026-05-02,Late Delivery,255.67
R0012660,O00122697,2026-04-04,Damaged Product,476.7
R0012661,O00049272,2026-01-31,Wrong Item,35.71
R0012662,O00092434,2026-06-22,Customer Changed Mind,471.29
R0012663,O00201182,2025-09-29,Wrong Item,363.09
R0012664,O00445040,2025-09-23,Wrong Item,348.63
R0012665,O00064303,2026-03-10,Late Delivery,231.04
R0012666,O00204664,2026-01-31,Customer Changed Mind,335.48
R0012667,O00143116,2026-04-23,Customer Changed Mind,369.7
R0012668,O00033647,2025-12-20,Damaged Product,389.48
R0012669,O00492337,2026-04-08,Damaged Product,330.15
R0012670,O00313489,2025-08-30,Wrong Item,421.95
R0012671,O00085364,2025-10-09,Late Delivery,454.32
R0012672,O00373341,2026-04-30,Damaged Product,390.48
R0012673,O00054278,2026-08-01,Late Delivery,12.0
R0012674,O00267260,2025-09-26,Damaged Product,452.28
R0012675,O00488730,2026-06-20,Late Delivery,480.2
R0012676,O00225117,2026-04-22,Late Delivery,473.83
R0012677,O00358406,2026-01-27,Customer Changed Mind,112.19
R0012678,O00103994,2026-02-18,Customer Changed Mind,29.62
R0012679,O00227776,2026-03-19,Late Delivery,300.86
R0012680,O00472147,2025-10-24,Damaged Product,464.2
R0012681,O00325546,2026-04-18,Wrong Item,78.6
R0012682,O00449513,2026-05-10,Wrong Item,408.25
R0012683,O00460980,2025-10-22,Late Delivery,330.95
R0012684,O00444004,2025-09-23,Late Delivery,456.6
R0012685,O00001302,2026-01-02,Customer Changed Mind,135.75
R0012686,O00167276,2026-06-25,Wrong Item,223.62
R0012687,O00304509,2026-04-06,Customer Changed Mind,191.48
R0012688,O00201480,2026-03-21,Wrong Item,71.19
R0012689,O00375553,2026-02-11,Damaged Product,306.23
R0012690,O00290542,2026-03-13,Customer Changed Mind,264.5
R0012691,O00161319,2025-11-14,Wrong Item,205.57
R0012692,O00047840,2026-08-09,Customer Changed Mind,29.31
R0012693,O00353456,2026-03-31,Late Delivery,393.06
R0012694,O00410228,2026-08-04,Late Delivery,307.64
R0012695,O00415640,2026-05-14,Late Delivery,22.32
R0012696,O00227060,2025-09-25,Wrong Item,213.0
R0012697,O00436995,2025-10-16,Customer Changed Mind,268.44
R0012698,O00304561,2025-12-18,Damaged Product,308.59
R0012699,O00092415,2026-01-21,Wrong Item,416.5
R0012700,O00020298,2026-03-09,Customer Changed Mind,43.12
R0012701,O00054446,2026-01-15,Customer Changed Mind,158.02
R0012702,O00236951,2026-08-07,Customer Changed Mind,188.63
R0012703,O00380588,2025-11-07,Wrong Item,36.72
R0012704,O00377360,2025-09-05,Damaged Product,21.78
R0012705,O00475020,2026-01-02,Customer Changed Mind,187.27
R0012706,O00201256,2026-03-12,Wrong Item,323.23
R0012707,O00255628,2026-07-14,Damaged Product,348.0
R0012708,O00232705,2026-06-05,Customer Changed Mind,447.68
R0012709,O00361375,2025-11-28,Customer Changed Mind,234.64
R0012710,O00065180,2026-01-26,Late Delivery,17.18
R0012711,O00431868,2025-11-01,Wrong Item,152.42
R0012712,O00374799,2026-06-23,Late Delivery,24.85
R0012713,O00142735,2026-08-03,Customer Changed Mind,254.72
R0012714,O00017485,2025-12-28,Customer Changed Mind,43.49
R0012715,O00007547,2025-09-12,Customer Changed Mind,289.71
R0012716,O00078279,2026-08-04,Customer Changed Mind,296.26
R0012717,O00132780,2026-04-04,Wrong Item,54.91
R0012718,O00181835,2025-12-13,Damaged Product,80.33
R0012719,O00303739,2026-06-10,Wrong Item,419.31
R0012720,O00253419,2025-11-24,Customer Changed Mind,417.79
R0012721,O00420213,2026-08-08,Wrong Item,497.45
R0012722,O00312435,2026-07-06,Late Delivery,456.0
R0012723,O00084264,2026-05-08,Wrong Item,188.42
R0012724,O00154871,2025-12-02,Late Delivery,455.97
R0012725,O00343939,2026-04-03,Wrong Item,275.54
R0012726,O00315448,2026-01-12,Customer Changed Mind,417.3
R0012727,O00062401,2026-06-05,Damaged Product,469.84
R0012728,O00370306,2026-02-25,Late Delivery,153.34
R0012729,O00136968,2026-03-05,Wrong Item,414.29
R0012730,O00078889,2026-04-06,Damaged Product,235.45
R0012731,O00254288,2026-04-14,Customer Changed Mind,278.93
R0012732,O00329018,2025-09-16,Damaged Product,155.46
R0012733,O00077158,2026-01-30,Customer Changed Mind,131.98
R0012734,O00457421,2026-02-07,Late Delivery,226.95
R0012735,O00133734,2025-10-02,Damaged Product,131.72
R0012736,O00044658,2025-09-30,Wrong Item,93.14
R0012737,O00394331,2026-05-10,Wrong Item,196.9
R0012738,O00050419,2026-02-26,Customer Changed Mind,488.84
R0012739,O00411258,2026-05-16,Wrong Item,367.22
R0012740,O00059959,2026-08-21,Damaged Product,21.14
R0012741,O00125555,2026-06-12,Damaged Product,374.67
R0012742,O00284683,2026-08-25,Damaged Product,141.29
R0012743,O00410098,2026-04-19,Wrong Item,334.07
R0012744,O00056607,2026-03-07,Wrong Item,229.24
R0012745,O00238325,2026-05-19,Customer Changed Mind,277.53
R0012746,O00171318,2026-08-11,Wrong Item,316.51
R0012747,O00310425,2026-02-19,Customer Changed Mind,208.05
R0012748,O00278040,2026-02-17,Damaged Product,39.88
R0012749,O00255382,2026-03-01,Damaged Product,488.68
R0012750,O00124370,2026-07-01,Late Delivery,181.08
R0012751,O00048743,2025-11-15,Wrong Item,284.46
R0012752,O00069233,2026-02-16,Customer Changed Mind,75.17
R0012753,O00497433,2026-08-02,Customer Changed Mind,403.49
R0012754,O00174204,2026-08-16,Wrong Item,487.2
R0012755,O00030219,2025-11-30,Customer Changed Mind,244.13
R0012756,O00062095,2026-07-06,Wrong Item,340.09
R0012757,O00069913,2026-03-01,Wrong Item,92.59
R0012758,O00398324,2026-07-20,Late Delivery,16.73
R0012759,O00268542,2026-04-09,Late Delivery,208.15
R0012760,O00245382,2026-07-17,Customer Changed Mind,377.29
R0012761,O00083245,2026-01-09,Customer Changed Mind,471.53
R0012762,O00148189,2026-04-20,Late Delivery,328.94
R0012763,O00193634,2026-01-28,Wrong Item,33.35
R0012764,O00220185,2026-06-19,Customer Changed Mind,90.03
R0012765,O00107755,2025-11-28,Wrong Item,286.6
R0012766,O00085085,2025-10-09,Customer Changed Mind,391.59
R0012767,O00245456,2025-10-09,Customer Changed Mind,146.47
R0012768,O00145084,2025-10-18,Late Delivery,11.29
R0012769,O00374241,2026-03-10,Wrong Item,220.49
R0012770,O00192163,2026-05-13,Customer Changed Mind,214.76
R0012771,O00086658,2026-07-04,Wrong Item,157.95
R0012772,O00463826,2025-08-30,Customer Changed Mind,479.72
R0012773,O00222882,2025-10-24,Wrong Item,406.5
R0012774,O00439167,2025-10-25,Late Delivery,346.65
R0012775,O00229771,2026-05-10,Wrong Item,160.86
R0012776,O00295078,2026-05-16,Customer Changed Mind,83.21
R0012777,O00323713,2025-09-02,Customer Changed Mind,102.55
R0012778,O00363166,2026-01-19,Damaged Product,374.92
R0012779,O00225712,2026-01-26,Customer Changed Mind,94.6
R0012780,O00348340,2025-09-08,Wrong Item,75.64
R0012781,O00411013,2026-05-08,Damaged Product,249.12
R0012782,O00217933,2026-04-10,Late Delivery,260.29
R0012783,O00469181,2026-06-10,Customer Changed Mind,226.4
R0012784,O00010235,2026-02-12,Customer Changed Mind,388.93
R0012785,O00370386,2026-08-12,Wrong Item,343.33
R0012786,O00440111,2026-01-09,Damaged Product,458.58
R0012787,O00382107,2025-09-21,Wrong Item,105.57
R0012788,O00306732,2026-06-20,Wrong Item,89.18
R0012789,O00228560,2025-09-11,Customer Changed Mind,230.67
R0012790,O00011314,2025-12-16,Late Delivery,139.7
R0012791,O00101024,2026-03-24,Customer Changed Mind,167.34
R0012792,O00135850,2026-04-03,Late Delivery,151.58
R0012793,O00245937,2026-02-14,Late Delivery,47.31
R0012794,O00150982,2026-04-12,Damaged Product,65.17
R0012795,O00067393,2026-07-29,Damaged Product,55.08
R0012796,O00410853,2025-10-11,Customer Changed Mind,403.26
R0012797,O00016607,2026-07-23,Damaged Product,139.85
R0012798,O00050093,2026-05-30,Damaged Product,376.01
R0012799,O00238559,2026-07-13,Customer Changed Mind,434.15
R0012800,O00367045,2026-02-10,Damaged Product,300.12
R0012801,O00235919,2026-05-17,Customer Changed Mind,473.73
R0012802,O00009929,2025-11-23,Wrong Item,188.98
R0012803,O00325989,2025-10-12,Wrong Item,159.84
R0012804,O00219484,2025-11-28,Damaged Product,186.66
R0012805,O00433782,2026-08-08,Late Delivery,370.03
R0012806,O00095552,2025-11-15,Wrong Item,252.44
R0012807,O00187775,2026-02-25,Wrong Item,410.44
R0012808,O00369238,2026-08-01,Customer Changed Mind,81.02
R0012809,O00054031,2026-04-06,Customer Changed Mind,161.94
R0012810,O00386099,2026-07-27,Customer Changed Mind,338.94
R0012811,O00056536,2025-09-15,Late Delivery,133.62
R0012812,O00416652,2026-07-17,Customer Changed Mind,361.71
R0012813,O00202996,2025-12-15,Damaged Product,23.96
R0012814,O00470404,2026-04-29,Damaged Product,447.32
R0012815,O00107543,2026-01-28,Damaged Product,143.96
R0012816,O00243139,2026-02-16,Customer Changed Mind,112.88
R0012817,O00424906,2025-09-06,Damaged Product,92.92
R0012818,O00033345,2025-09-19,Damaged Product,440.72
R0012819,O00136536,2026-07-27,Damaged Product,183.34
R0012820,O00023140,2025-12-27,Customer Changed Mind,359.42
R0012821,O00229619,2025-12-11,Late Delivery,286.19
R0012822,O00381783,2025-10-18,Customer Changed Mind,197.9
R0012823,O00367706,2026-03-01,Wrong Item,291.1
R0012824,O00021332,2025-10-19,Customer Changed Mind,237.28
R0012825,O00135644,2026-01-20,Late Delivery,68.54
R0012826,O00262865,2026-04-05,Wrong Item,420.53
R0012827,O00431354,2025-08-26,Late Delivery,282.48
R0012828,O00354728,2026-06-03,Damaged Product,156.38
R0012829,O00134007,2026-06-11,Damaged Product,407.69
R0012830,O00102469,2026-02-09,Customer Changed Mind,378.56
R0012831,O00455583,2025-11-29,Damaged Product,113.63
R0012832,O00349097,2026-06-27,Wrong Item,407.75
R0012833,O00088392,2025-11-09,Damaged Product,157.06
R0012834,O00049646,2026-08-13,Customer Changed Mind,67.97
R0012835,O00394718,2025-10-23,Late Delivery,60.23
R0012836,O00454224,2025-08-26,Wrong Item,245.08
R0012837,O00281530,2026-07-30,Customer Changed Mind,79.47
R0012838,O00269278,2025-10-13,Wrong Item,373.81
R0012839,O00069707,2025-09-23,Late Delivery,178.49
R0012840,O00019261,2026-04-07,Late Delivery,375.42
R0012841,O00216303,2025-12-29,Damaged Product,233.67
R0012842,O00176574,2026-04-09,Late Delivery,95.34
R0012843,O00041911,2025-10-26,Damaged Product,147.13
R0012844,O00189055,2025-09-12,Customer Changed Mind,346.24
R0012845,O00304726,2026-03-11,Wrong Item,294.64
R0012846,O00353275,2025-11-01,Customer Changed Mind,382.63
R0012847,O00262331,2026-02-05,Late Delivery,396.56
R0012848,O00488344,2026-04-10,Customer Changed Mind,419.92
R0012849,O00005682,2026-04-24,Customer Changed Mind,281.57
R0012850,O00129886,2025-12-19,Late Delivery,360.45
R0012851,O00012411,2026-04-16,Damaged Product,304.81
R0012852,O00161792,2025-10-18,Customer Changed Mind,223.39
R0012853,O00136295,2025-09-01,Damaged Product,380.47
R0012854,O00471185,2025-10-16,Late Delivery,374.06
R0012855,O00268568,2026-05-29,Damaged Product,347.37
R0012856,O00117417,2025-08-25,Customer Changed Mind,347.53
R0012857,O00094867,2026-05-13,Late Delivery,289.63
R0012858,O00106414,2025-08-29,Late Delivery,90.89
R0012859,O00157340,2025-10-19,Damaged Product,398.15
R0012860,O00091516,2026-03-22,Damaged Product,78.55
R0012861,O00347214,2026-06-04,Wrong Item,342.81
R0012862,O00357058,2025-10-10,Damaged Product,414.5
R0012863,O00394973,2026-02-09,Damaged Product,427.82
R0012864,O00041885,2025-12-19,Wrong Item,149.86
R0012865,O00484581,2025-09-14,Damaged Product,182.47
R0012866,O00004897,2026-02-28,Late Delivery,375.02
R0012867,O00438009,2026-05-23,Damaged Product,17.73
R0012868,O00044188,2026-08-07,Damaged Product,30.78
R0012869,O00446952,2025-12-07,Damaged Product,80.15
R0012870,O00190523,2025-09-13,Customer Changed Mind,105.78
R0012871,O00388699,2026-01-14,Late Delivery,24.92
R0012872,O00217040,2025-11-12,Customer Changed Mind,407.89
R0012873,O00303951,2025-09-24,Customer Changed Mind,19.63
R0012874,O00056794,2026-01-28,Customer Changed Mind,236.39
R0012875,O00154595,2026-04-23,Damaged Product,272.19
R0012876,O00022506,2025-12-04,Late Delivery,492.44
R0012877,O00136718,2025-09-09,Damaged Product,208.03
R0012878,O00088879,2025-10-07,Damaged Product,16.35
R0012879,O00130609,2026-06-20,Wrong Item,319.16
R0012880,O00272951,2026-08-02,Damaged Product,100.29
R0012881,O00423255,2026-05-26,Late Delivery,276.07
R0012882,O00128111,2026-06-05,Damaged Product,443.44
R0012883,O00038429,2025-09-03,Damaged Product,368.26
R0012884,O00434804,2025-12-12,Damaged Product,163.43
R0012885,O00106195,2025-11-27,Late Delivery,394.45
R0012886,O00258446,2026-06-20,Late Delivery,125.91
R0012887,O00480014,2026-05-01,Damaged Product,434.94
R0012888,O00394431,2026-03-28,Customer Changed Mind,287.39
R0012889,O00456990,2025-11-20,Late Delivery,264.26
R0012890,O00152299,2025-12-23,Late Delivery,392.38
R0012891,O00083480,2025-12-11,Late Delivery,406.1
R0012892,O00250379,2026-03-12,Wrong Item,416.56
R0012893,O00343215,2025-11-05,Late Delivery,289.65
R0012894,O00051318,2026-02-18,Damaged Product,490.14
R0012895,O00046327,2025-11-15,Late Delivery,402.45
R0012896,O00183010,2026-06-12,Customer Changed Mind,74.1
R0012897,O00495071,2026-01-20,Wrong Item,468.79
R0012898,O00498550,2025-09-22,Damaged Product,37.44
R0012899,O00485790,2026-03-10,Wrong Item,422.75
R0012900,O00213466,2026-02-08,Damaged Product,280.56
R0012901,O00074686,2025-10-28,Customer Changed Mind,42.95
R0012902,O00385922,2025-10-09,Customer Changed Mind,281.03
R0012903,O00211791,2025-11-07,Customer Changed Mind,471.44
R0012904,O00493575,2025-09-04,Customer Changed Mind,77.48
R0012905,O00213256,2026-01-19,Wrong Item,173.63
R0012906,O00437798,2026-01-04,Damaged Product,130.44
R0012907,O00085488,2025-09-10,Wrong Item,338.72
R0012908,O00025107,2025-11-30,Damaged Product,67.04
R0012909,O00021138,2025-09-23,Damaged Product,163.45
R0012910,O00263958,2026-05-16,Damaged Product,272.88
R0012911,O00447169,2026-01-12,Damaged Product,25.07
R0012912,O00298078,2026-07-18,Late Delivery,276.59
R0012913,O00243531,2026-02-02,Wrong Item,110.8
R0012914,O00397731,2026-07-30,Late Delivery,440.45
